Item ID,Name,Value,Unit
14635651,HTML,http://solutions.3m.com/wps/portal/3M/en_US/NA_Communication_Technologies/Home/Products/~/3M-High-Gel-Re-enterable-Encapsulant-Volume-1-648-ml?N=7569745+4294875071&rt=rud
14635651,PT Sourced PDF,http://multimedia.3m.com/mws/media/603800O/3mtm-better-buried-closures-data-sheet.pdf
14635651,SKU Accounting Flag,Build_011916_Altius
14635651,Brand,3M,
14635651,Application,Buried,
14635651,Kit Contents,High Gel Encapsulating Compound,
14635649,HTML,http://solutions.3m.com/wps/portal/3M/en_US/NA_Communication_Technologies/Home/Products/~/3M-High-Gel-Re-enterable-Encapsulant-Volume-292-ml?N=7569745+4294875073&rt=rud
14635649,PT Sourced PDF,http://multimedia.3m.com/mws/media/603800O/3mtm-better-buried-closures-data-sheet.pdf
14635649,SKU Accounting Flag,Build_011916_Altius
14635649,Brand,3M,
14635649,Application,Buried,
14635649,Kit Contents,High Gel Encapsulating Compound,
14635645,HTML,http://solutions.3m.com/wps/portal/3M/en_US/NA_Communication_Technologies/Home/Products/~/3M-High-Gel-Re-enterable-Encapsulant-Volume-385-ml?N=7569745+4294875077&rt=rud
14635645,PT Sourced PDF,http://multimedia.3m.com/mws/media/603800O/3mtm-better-buried-closures-data-sheet.pdf
14635645,SKU Accounting Flag,Build_011916_Altius
14635645,Brand,3M,
14635645,Application,Buried,
14635645,Kit Contents,High Gel Encapsulating Compound,
14635647,HTML,http://solutions.3m.com/wps/portal/3M/en_US/NA_Communication_Technologies/Home/Products/~/3M-High-Gel-Re-enterable-Encapsulant-Volume-659-ml?N=7569745+4294875075&rt=rud
14635647,PT Sourced PDF,http://multimedia.3m.com/mws/media/603800O/3mtm-better-buried-closures-data-sheet.pdf
14635647,SKU Accounting Flag,Build_011916_Altius
14635647,Brand,3M,
14635647,Application,Buried,
14635647,Kit Contents,High Gel Encapsulating Compound,
14635643,HTML,http://solutions.3m.com/wps/portal/3M/en_US/NA_Communication_Technologies/Home/Products/~/3M-High-Gel-Re-enterable-Encapsulant-Volume-90-ml?N=7569745+4294875079&rt=rud
14635643,PT Sourced PDF,http://multimedia.3m.com/mws/media/603800O/3mtm-better-buried-closures-data-sheet.pdf
14635643,SKU Accounting Flag,Build_011916_Altius
14635643,Brand,3M,
14635643,Application,Buried,
14635643,Kit Contents,High Gel Encapsulating Compound,
14637445,HTML,https://www.europacomponents.com/product-rccb-2-pole-6ka.html
14637445,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1.pdf
14637445,SKU Accounting Flag,Build_011916_Altius
14637445,Brand,Europa,
14637445,Number of Poles,2,
14637445,Current Rating,100,A
14637445,Trip Sensitivity,100,mA
14637445,Break Time,Time Delayed,
14637445,Tripping Characteristics,Type A;Type C,
14637445,Breaking Capacity (at Max Voltage Rating),6,kA
14637445,Rated AC Voltage,230 to 400,V
14637445,Overall Length,36,mm
14637445,Overall Depth,66,mm
14637445,Mounting Style,DIN Rail Mount,
14637445,Reset Actuator Type,Toggle Switch,
14637445,Terminal Contact Type,Screw,
14637445,Circuit Breaker Type,RCCB,
14637445,Application,Residential,
14637445,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637447,HTML,https://www.europacomponents.com/product-rccb-2-pole-6ka.html
14637447,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1.pdf
14637447,SKU Accounting Flag,Build_011916_Altius
14637447,Brand,Europa,
14637447,Number of Poles,2,
14637447,Current Rating,100,A
14637447,Trip Sensitivity,300,mA
14637447,Break Time,Time Delayed,
14637447,Tripping Characteristics,Type A;Type C,
14637447,Breaking Capacity (at Max Voltage Rating),6,kA
14637447,Rated AC Voltage,230 to 400,V
14637447,Overall Length,36,mm
14637447,Overall Depth,66,mm
14637447,Mounting Style,DIN Rail Mount,
14637447,Reset Actuator Type,Toggle Switch,
14637447,Terminal Contact Type,Screw,
14637447,Circuit Breaker Type,RCCB,
14637447,Application,Residential,
14637447,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637433,HTML,https://www.europacomponents.com/product-rccb-2-pole-6ka.html
14637433,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1.pdf
14637433,SKU Accounting Flag,Build_011916_Altius
14637433,Brand,Europa,
14637433,Number of Poles,2,
14637433,Current Rating,25,A
14637433,Trip Sensitivity,100,mA
14637433,Break Time,Time Delayed,
14637433,Tripping Characteristics,Type A;Type C,
14637433,Breaking Capacity (at Max Voltage Rating),6,kA
14637433,Rated AC Voltage,230 to 400,V
14637433,Overall Length,36,mm
14637433,Overall Depth,66,mm
14637433,Mounting Style,DIN Rail Mount,
14637433,Reset Actuator Type,Toggle Switch,
14637433,Terminal Contact Type,Screw,
14637433,Circuit Breaker Type,RCCB,
14637433,Application,Residential,
14637433,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637435,HTML,https://www.europacomponents.com/product-rccb-2-pole-6ka.html
14637435,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1.pdf
14637435,SKU Accounting Flag,Build_011916_Altius
14637435,Brand,Europa,
14637435,Number of Poles,2,
14637435,Current Rating,40,A
14637435,Trip Sensitivity,100,mA
14637435,Break Time,Time Delayed,
14637435,Tripping Characteristics,Type A;Type C,
14637435,Breaking Capacity (at Max Voltage Rating),6,kA
14637435,Rated AC Voltage,230 to 400,V
14637435,Overall Length,36,mm
14637435,Overall Depth,66,mm
14637435,Mounting Style,DIN Rail Mount,
14637435,Reset Actuator Type,Toggle Switch,
14637435,Terminal Contact Type,Screw,
14637435,Circuit Breaker Type,RCCB,
14637435,Application,Residential,
14637435,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637437,HTML,https://www.europacomponents.com/product-rccb-2-pole-6ka.html
14637437,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1.pdf
14637437,SKU Accounting Flag,Build_011916_Altius
14637437,Brand,Europa,
14637437,Number of Poles,2,
14637437,Current Rating,63,A
14637437,Trip Sensitivity,100,mA
14637437,Break Time,Time Delayed,
14637437,Tripping Characteristics,Type A;Type C,
14637437,Breaking Capacity (at Max Voltage Rating),6,kA
14637437,Rated AC Voltage,230 to 400,V
14637437,Overall Length,36,mm
14637437,Overall Depth,66,mm
14637437,Mounting Style,DIN Rail Mount,
14637437,Reset Actuator Type,Toggle Switch,
14637437,Terminal Contact Type,Screw,
14637437,Circuit Breaker Type,RCCB,
14637437,Application,Residential,
14637437,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637439,HTML,https://www.europacomponents.com/product-rccb-2-pole-6ka.html
14637439,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1.pdf
14637439,SKU Accounting Flag,Build_011916_Altius
14637439,Brand,Europa,
14637439,Number of Poles,2,
14637439,Current Rating,80,A
14637439,Trip Sensitivity,100,mA
14637439,Break Time,Time Delayed,
14637439,Tripping Characteristics,Type A;Type C,
14637439,Breaking Capacity (at Max Voltage Rating),6,kA
14637439,Rated AC Voltage,230 to 400,V
14637439,Overall Length,36,mm
14637439,Overall Depth,66,mm
14637439,Mounting Style,DIN Rail Mount,
14637439,Reset Actuator Type,Toggle Switch,
14637439,Terminal Contact Type,Screw,
14637439,Circuit Breaker Type,RCCB,
14637439,Application,Residential,
14637439,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637443,HTML,https://www.europacomponents.com/product-rccb-2-pole-6ka.html
14637443,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1.pdf
14637443,SKU Accounting Flag,Build_011916_Altius
14637443,Brand,Europa,
14637443,Number of Poles,2,
14637443,Current Rating,80,A
14637443,Trip Sensitivity,300,mA
14637443,Break Time,Time Delayed,
14637443,Tripping Characteristics,Type A;Type C,
14637443,Breaking Capacity (at Max Voltage Rating),6,kA
14637443,Rated AC Voltage,230 to 400,V
14637443,Overall Length,36,mm
14637443,Overall Depth,66,mm
14637443,Mounting Style,DIN Rail Mount,
14637443,Reset Actuator Type,Toggle Switch,
14637443,Terminal Contact Type,Screw,
14637443,Circuit Breaker Type,RCCB,
14637443,Application,Residential,
14637443,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637441,HTML,https://www.europacomponents.com/product-rccb-2-pole-6ka.html
14637441,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1.pdf
14637441,SKU Accounting Flag,Build_011916_Altius
14637441,Brand,Europa,
14637441,Number of Poles,2,
14637441,Current Rating,80,A
14637441,Trip Sensitivity,100,mA
14637441,Break Time,Time Delayed,
14637441,Tripping Characteristics,Type A;Type C,
14637441,Breaking Capacity (at Max Voltage Rating),6,kA
14637441,Rated AC Voltage,230 to 400,V
14637441,Overall Length,36,mm
14637441,Overall Depth,66,mm
14637441,Mounting Style,DIN Rail Mount,
14637441,Reset Actuator Type,Toggle Switch,
14637441,Terminal Contact Type,Screw,
14637441,Circuit Breaker Type,RCCB,
14637441,Application,Residential,
14637441,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637461,HTML,https://www.europacomponents.com/product-rccb-4-pole-6ka.html
14637461,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf
14637461,SKU Accounting Flag,Build_011916_Altius
14637461,Brand,Europa,
14637461,Number of Poles,4,
14637461,Current Rating,100,A
14637461,Trip Sensitivity,100,mA
14637461,Break Time,Time Delayed,
14637461,Tripping Characteristics,Type A;Type C,
14637461,Breaking Capacity (at Max Voltage Rating),6,kA
14637461,Rated AC Voltage,230 to 400,V
14637461,Overall Width,83,mm
14637461,Overall Depth,66,mm
14637461,Mounting Style,DIN Rail Mount,
14637461,Reset Actuator Type,Toggle Switch,
14637461,Terminal Contact Type,Screw,
14637461,Circuit Breaker Type,RCCB,
14637461,Application,Residential,
14637461,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637463,HTML,https://www.europacomponents.com/product-rccb-4-pole-6ka.html
14637463,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf
14637463,SKU Accounting Flag,Build_011916_Altius
14637463,Brand,Europa,
14637463,Number of Poles,4,
14637463,Current Rating,100,A
14637463,Trip Sensitivity,300,mA
14637463,Break Time,Time Delayed,
14637463,Tripping Characteristics,Type A;Type C,
14637463,Breaking Capacity (at Max Voltage Rating),6,kA
14637463,Rated AC Voltage,230 to 400,V
14637463,Overall Width,83,mm
14637463,Overall Depth,66,mm
14637463,Mounting Style,DIN Rail Mount,
14637463,Reset Actuator Type,Toggle Switch,
14637463,Terminal Contact Type,Screw,
14637463,Circuit Breaker Type,RCCB,
14637463,Application,Residential,
14637463,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637449,HTML,https://www.europacomponents.com/product-rccb-4-pole-6ka.html
14637449,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf
14637449,SKU Accounting Flag,Build_011916_Altius
14637449,Brand,Europa,
14637449,Number of Poles,4,
14637449,Current Rating,25,A
14637449,Trip Sensitivity,100,mA
14637449,Break Time,Time Delayed,
14637449,Tripping Characteristics,Type A;Type C,
14637449,Breaking Capacity (at Max Voltage Rating),6,kA
14637449,Rated AC Voltage,230 to 400,V
14637449,Overall Width,83,mm
14637449,Overall Depth,66,mm
14637449,Mounting Style,DIN Rail Mount,
14637449,Reset Actuator Type,Toggle Switch,
14637449,Terminal Contact Type,Screw,
14637449,Circuit Breaker Type,RCCB,
14637449,Application,Residential,
14637449,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637451,HTML,https://www.europacomponents.com/product-rccb-4-pole-6ka.html
14637451,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf
14637451,SKU Accounting Flag,Build_011916_Altius
14637451,Brand,Europa,
14637451,Number of Poles,4,
14637451,Current Rating,40,A
14637451,Trip Sensitivity,100,mA
14637451,Break Time,Time Delayed,
14637451,Tripping Characteristics,Type A;Type C,
14637451,Breaking Capacity (at Max Voltage Rating),6,kA
14637451,Rated AC Voltage,230 to 400,V
14637451,Overall Width,83,mm
14637451,Overall Depth,66,mm
14637451,Mounting Style,DIN Rail Mount,
14637451,Reset Actuator Type,Toggle Switch,
14637451,Terminal Contact Type,Screw,
14637451,Circuit Breaker Type,RCCB,
14637451,Application,Residential,
14637451,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637453,HTML,https://www.europacomponents.com/product-rccb-4-pole-6ka.html
14637453,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf
14637453,SKU Accounting Flag,Build_011916_Altius
14637453,Brand,Europa,
14637453,Number of Poles,4,
14637453,Current Rating,63,A
14637453,Trip Sensitivity,100,mA
14637453,Break Time,Time Delayed,
14637453,Tripping Characteristics,Type A;Type C,
14637453,Breaking Capacity (at Max Voltage Rating),6,kA
14637453,Rated AC Voltage,230 to 400,V
14637453,Overall Width,83,mm
14637453,Overall Depth,66,mm
14637453,Mounting Style,DIN Rail Mount,
14637453,Reset Actuator Type,Toggle Switch,
14637453,Terminal Contact Type,Screw,
14637453,Circuit Breaker Type,RCCB,
14637453,Application,Residential,
14637453,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637455,HTML,https://www.europacomponents.com/product-rccb-4-pole-6ka.html
14637455,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf
14637455,SKU Accounting Flag,Build_011916_Altius
14637455,Brand,Europa,
14637455,Number of Poles,4,
14637455,Current Rating,80,A
14637455,Trip Sensitivity,100,mA
14637455,Break Time,Time Delayed,
14637455,Tripping Characteristics,Type A;Type C,
14637455,Breaking Capacity (at Max Voltage Rating),6,kA
14637455,Rated AC Voltage,230 to 400,V
14637455,Overall Width,83,mm
14637455,Overall Depth,66,mm
14637455,Mounting Style,DIN Rail Mount,
14637455,Reset Actuator Type,Toggle Switch,
14637455,Terminal Contact Type,Screw,
14637455,Circuit Breaker Type,RCCB,
14637455,Application,Residential,
14637455,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637459,HTML,https://www.europacomponents.com/product-rccb-4-pole-6ka.html
14637459,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf
14637459,SKU Accounting Flag,Build_011916_Altius
14637459,Brand,Europa,
14637459,Number of Poles,4,
14637459,Current Rating,80,A
14637459,Trip Sensitivity,300,mA
14637459,Break Time,Time Delayed,
14637459,Tripping Characteristics,Type A;Type C,
14637459,Breaking Capacity (at Max Voltage Rating),6,kA
14637459,Rated AC Voltage,230 to 400,V
14637459,Overall Width,83,mm
14637459,Overall Depth,66,mm
14637459,Mounting Style,DIN Rail Mount,
14637459,Reset Actuator Type,Toggle Switch,
14637459,Terminal Contact Type,Screw,
14637459,Circuit Breaker Type,RCCB,
14637459,Application,Residential,
14637459,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637457,HTML,https://www.europacomponents.com/product-rccb-4-pole-6ka.html
14637457,PT Sourced PDF,https://www.europacomponents.com/pdfs/EUR1_4_pole.pdf
14637457,SKU Accounting Flag,Build_011916_Altius
14637457,Brand,Europa,
14637457,Number of Poles,4,
14637457,Current Rating,80,A
14637457,Trip Sensitivity,100,mA
14637457,Break Time,Time Delayed,
14637457,Tripping Characteristics,Type A;Type C,
14637457,Breaking Capacity (at Max Voltage Rating),6,kA
14637457,Rated AC Voltage,230 to 400,V
14637457,Overall Width,83,mm
14637457,Overall Depth,66,mm
14637457,Mounting Style,DIN Rail Mount,
14637457,Reset Actuator Type,Toggle Switch,
14637457,Terminal Contact Type,Screw,
14637457,Circuit Breaker Type,RCCB,
14637457,Application,Residential,
14637457,Special Features,Residual Current Circuit Breaker (RCCB) Providing Earth Fault Safety Protection,
14637367,HTML,https://www.europacomponents.com/product-pad-lock-for-mcb-lock-device.html
14637367,SKU Accounting Flag,Build_011916_Altius
14637367,Brand,Europa,
14637367,Accessory Type,Padlock,
14637367,For Use With,"MCB Lock Devices, Rotary Isolator Switches",
14634585,HTML,http://www.maxonmotor.in/maxon/view/service_search?query=123825
14634585,SKU Accounting Flag,Build_011916_Altius
14634585,Brand,Maxon,
14634585,DC Motor Type,Brushed,
14634585,Maximum Output Torque,0.6,Nm
14634585,Output Speed,135,rpm
14634585,Gearhead Type,Spur,
14634585,Power Rating,7,W
14634585,Supply Voltage,12,V
14634585,Current Rating,38,A
14634585,Width,38 (Dia.),mm
14634560,HTML,http://www.maxonmotor.in/maxon/view/service_search?query=123853
14634560,SKU Accounting Flag,Build_011916_Altius
14634560,Brand,Maxon,
14634560,DC Motor Type,Brushed,
14634560,Maximum Output Torque,0.6,Nm
14634560,Output Speed,135,rpm
14634560,Gearhead Type,Spur,
14634560,Power Rating,7,W
14634560,Supply Voltage,24,V
14634560,Current Rating,38,A
14634560,Width,38 (Dia.),mm
14634593,HTML,http://www.maxonmotor.in/maxon/view/service_search?query=123829
14634593,SKU Accounting Flag,Build_011916_Altius
14634593,Brand,Maxon,
14634593,DC Motor Type,Brushed,
14634593,Maximum Output Torque,0.6,Nm
14634593,Output Speed,21,rpm
14634593,Gearhead Type,Spur,
14634593,Power Rating,7,W
14634593,Supply Voltage,12,V
14634593,Current Rating,38,A
14634593,Width,38 (Dia.),mm
14634570,SKU Accounting Flag,Not Found_011916_Altius
14634581,HTML,http://www.maxonmotor.in/maxon/view/service_search?query=123826
14634581,SKU Accounting Flag,Build_011916_Altius
14634581,Brand,Maxon,
14634581,DC Motor Type,Brushed,
14634581,Maximum Output Torque,0.6,Nm
14634581,Output Speed,230,rpm
14634581,Gearhead Type,Spur,
14634581,Power Rating,7,W
14634581,Supply Voltage,12,V
14634581,Current Rating,38,A
14634581,Width,38 (Dia.),mm
14634557,HTML,http://www.maxonmotor.in/maxon/view/service_search;JSESSIONID=FC851F31D1FDDE3E8DF590F8B4C17791.node1?query=123852
14634557,SKU Accounting Flag,Build_011916_Altius
14634557,Brand,Maxon,
14634557,DC Motor Type,Brushed,
14634557,Maximum Output Torque,0.6,Nm
14634557,Output Speed,230,rpm
14634557,Gearhead Type,Spur,
14634557,Power Rating,7,W
14634557,Supply Voltage,24,V
14634557,Current Rating,38,A
14634557,Width,38 (Dia.),mm
14634591,SKU Accounting Flag,Not Found_011916_Altius
14634567,SKU Accounting Flag,Not Found_011916_Altius
14634597,SKU Accounting Flag,Not Found_011916_Altius
14634577,HTML,http://www.maxonmotor.in/maxon/view/service_search?query=123858
14634577,SKU Accounting Flag,Build_011916_Altius
14634577,Brand,Maxon,
14634577,DC Motor Type,Brushed,
14634577,Maximum Output Torque,0.6,Nm
14634577,Output Speed,4,rpm
14634577,Gearhead Type,Spur,
14634577,Power Rating,7,W
14634577,Supply Voltage,24,V
14634577,Current Rating,38,A
14634577,Width,38 (Dia.),mm
14634589,HTML,http://www.maxonmotor.in/maxon/view/service_search?query=123827
14634589,SKU Accounting Flag,Build_011916_Altius
14634589,Brand,Maxon,
14634589,DC Motor Type,Brushed,
14634589,Maximum Output Torque,0.6,Nm
14634589,Output Speed,68,rpm
14634589,Gearhead Type,Spur,
14634589,Power Rating,7,W
14634589,Supply Voltage,12,V
14634589,Current Rating,38,A
14634589,Width,38 (Dia.),mm
14634563,HTML,http://www.maxonmotor.in/maxon/view/service_search?query=123854
14634563,SKU Accounting Flag,Build_011916_Altius
14634563,Brand,Maxon,
14634563,DC Motor Type,Brushed,
14634563,Maximum Output Torque,0.6,Nm
14634563,Output Speed,68,rpm
14634563,Gearhead Type,Spur,
14634563,Power Rating,7,W
14634563,Supply Voltage,24,V
14634563,Current Rating,38,A
14634563,Width,38 (Dia.),mm
14634595,SKU Accounting Flag,Not Found_011916_Altius
14634573,SKU Accounting Flag,Not Found_011916_Altius
14635633,HTML,http://solutions.3m.com/wps/portal/3M/en_US/EMDCI/Home/Products/ProductCatalog/~/3M-Wire-Pulling-Lubricants?N=5432799+3294248301&rt=rud|http://solutions.3m.com/wps/portal/3M/en_US/EMDCI/Home/Products/ProductCatalog/~/3M-Wire-Pulling-Lubricant-Gel-WL-5-Five-Gallons?N=5432799+4294889345&rt=rud
14635633,SKU Accounting Flag,Build_011916_Altius
14635633,Brand,3M,
14635633,Package Size,0.2,L
14635633,Application,"Cables, Communication",
14635633,Category,Wire Pulling Lubricant,
14635633,Lubricant Type,Polymer,
14635633,Package Type,Container,
14635633,Trade Name,Wire Pulling Lubricants,
14635633,Chemical Composition,Polymer,
14635633,Physical Form,Gel,
14635633,Operating Temperature Range,-5 to +43,Â°C
14635633,Special Features,"Wire Pulling Lubricant Gel is a Polymer Gel that is Easy to Handle and Apply to Wire and Cable without Runs or Drips, The Lubricant Produces a Low Coefficient of Friction that Lessens the Chance of Cable Jacket Damage from High Pulling Forces",
14635633,Maximum Operating Temperature,+43,Â°C
14635633,Minimum Operating Temperature,-5,Â°C
14635635,HTML,http://solutions.3m.com/wps/portal/3M/en_US/EMDCI/Home/Products/ProductCatalog/~/3M-Wire-Pulling-Lubricants?N=5432799+3294248301&rt=rud|http://solutions.3m.com/wps/portal/3M/en_US/EMDCI/Home/Products/ProductCatalog/~/3M-Wire-Pulling-Lubricant-Gel-WL-5-Five-Gallons?N=5432799+4294889345&rt=rud
14635635,SKU Accounting Flag,Build_011916_Altius
14635635,Brand,3M,
14635635,Package Size,0.95,L
14635635,Application,"Cables, Communication",
14635635,Category,Wire Pulling Lubricant,
14635635,Lubricant Type,Polymer,
14635635,Package Type,Container,
14635635,Trade Name,Wire Pulling Lubricants,
14635635,Chemical Composition,Polymer,
14635635,Physical Form,Gel,
14635635,Operating Temperature Range,-5 to +43,Â°C
14635635,Special Features,"Wire Pulling Lubricant Gel is a Polymer Gel that is Easy to Handle and Apply to Wire and Cable without Runs or Drips, The Lubricant Produces a Low Coefficient of Friction that Lessens the Chance of Cable Jacket Damage from High Pulling Forces",
14635635,Maximum Operating Temperature,+43,Â°C
14635635,Minimum Operating Temperature,-5,Â°C
14635253,HTML,http://www.ambersil.com/ambersil/AMBproductdetail.csp?product=AMB%20BLUE%20ADHESIVE%20LUBRICANT
14635253,PT Sourced PDF,http://www.crceurope.com/wwwcrc/tds/TAI3%20BAL.pdf
14635253,SKU Accounting Flag,Build_011916_Altius
14635253,Brand,Ambersil,
14635253,Package Size,400,ml
14635253,Application,"Mechanical, Chains",
14635253,Category,Adhesive Lubricant,
14635253,Lubricant Type,Multipurpose,
14635253,Package Type,Aerosol,
14635253,Trade Name,Adhesive Lubricants,
14635253,Flash Point,<0;230 (Active Product),Â°C
14635253,Physical Form,Liquid,
14635253,Odour,Solvent,
14635253,Viscosity,1894,mPa.S
14635253,Operating Temperature Range,-35 to +200,Â°C
14635253,Special Features,"Excellent Water Resistance, Reduces Stick Slip, Provides Long Lasting Lubrication, Safe on all Metal Surfaces, Does not Stain, Safe on Most Rubbers, Plastics and Coatings",
14635253,Maximum Operating Temperature,+200,Â°C
14635253,Minimum Operating Temperature,-35,Â°C
14636579,HTML,http://www.keysight.com/en/pd-1000001786%3Aepsg%3Apro-pn-83059A/coaxial-adapter-35-mm-m-to-35-mm-m-dc-to-265-ghz?cc=US&lc=eng
14636579,PT Sourced PDF,http://literature.cdn.keysight.com/litweb/pdf/5952-2836E.pdf?id=1000030388:epsg:dow
14636579,SKU Accounting Flag,Build_011916_Altius
14636579,Brand,Keysight Technologies,
14636579,Adapter Type,Coaxial Adapter,
14636579,Maximum Frequency,26.5,GHz
14636579,Return Loss,-32 (Typ.),dB
14636579,Maximum SWR,1.05,
14636579,Length,28.4,mm
14636579,Model Number (p),83059A,
14636319,HTML,http://www.keysight.com/en/pd-1081716-pn-R-50C-011-3/agilent-calibration-upfront-support-plan-3-year-coverage?cc=US&lc=eng|http://www.keysight.com/en/pd-1000000323%3Aepsg%3Apro-pn-11524A/adapter-apc-7-to-type-n-f?cc=IN&lc=eng
14636319,SKU Accounting Flag,Build_011916_Altius
14636319,Brand,Keysight Technologies,
14636319,Adapter Type,APC-7 Adapter,
14636319,Maximum Frequency,18,GHz
14636319,Return Loss,30,dB
14636319,Model Number (p),11524A,
14636323,HTML,http://www.keysight.com/en/pd-1081716-pn-R-50C-011-3/agilent-calibration-upfront-support-plan-3-year-coverage?cc=US&lc=eng|http://www.keysight.com/en/pd-1000000324%3Aepsg%3Apro-pn-11525A/adapter-apc-7-to-type-n-m-dc-to-18-ghz?cc=US&lc=eng
14636323,SKU Accounting Flag,Build_011916_Altius
14636323,Brand,Keysight Technologies,
14636323,Adapter Type,APC-7 Adapter,
14636323,Maximum Frequency,18,GHz
